title,year,runtime,genre,rating,director,writer,actorPrimaryName
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Jesse Janzen
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Kayd Currier
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Louie Palmieri
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Josh McDermott
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Sean Dillingham
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Jose Rosete
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Sean Carroll
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Parris Biggs
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Nicholas Biggs
Family Business,2024,83,Comedy,8.2,Michael Giannantonio,Michael Giannantonio,Kurdt Cosmo
Ash and Bone,2022,97,Horror,5.0,Harley Wallen,Bret Miller,Shane Hagedorn
Ash and Bone,2022,97,Horror,5.0,Harley Wallen,Bret Miller,Jimmy Doom
Ash and Bone,2022,97,Horror,5.0,Harley Wallen,Bret Miller,Harley Wallen
Ash and Bone,2022,97,Horror,5.0,Harley Wallen,Bret Miller,Mason Heidger
Ash and Bone,2022,97,Horror,5.0,Harley Wallen,Bret Miller,Mel Novak
Laal Singh Chaddha,2022,159,Comedy,5.6,Advait Chandan,Atul Kulkarni,Manav Vij
Laal Singh Chaddha,2022,159,Comedy,5.6,Advait Chandan,Atul Kulkarni,Aamir Khan
Laal Singh Chaddha,2022,159,Comedy,5.6,Advait Chandan,Atul Kulkarni,Ahmad Ibn Umar
Laal Singh Chaddha,2022,159,Comedy,5.6,Advait Chandan,Atul Kulkarni,Naga Chaitanya Akkineni
Laal Singh Chaddha,2022,159,Comedy,5.6,Advait Chandan,Atul Kulkarni,Arun Bali
The Windigo,2024,85,Horror,5.4,Gabe Torres,Brent Jordan,Adam Shalzi
The Windigo,2024,85,Horror,5.4,Gabe Torres,Brent Jordan,Brian Krause
The Windigo,2024,85,Horror,5.4,Gabe Torres,Brent Jordan,Marco Fuller
The Windigo,2024,85,Horror,5.4,Gabe Torres,Brent Jordan,Troy James
The Windigo,2024,85,Horror,5.4,Gabe Torres,Brent Jordan,Justin Mane
