title,year,runtime,genre,rating,director,writer,actorPrimaryName
Santa Muerte,2022,\N,Thriller,8.1,Alek Gearhart,Alek Gearhart,Wilson Ramirez
Santa Muerte,2022,\N,Thriller,8.1,Alek Gearhart,Alek Gearhart,Paul Renteria
Santa Muerte,2022,\N,Thriller,8.1,Alek Gearhart,Alek Gearhart,Guy Nardulli
Santa Muerte,2022,\N,Thriller,8.1,Alek Gearhart,Alek Gearhart,Wilfred Lopez
The Old Soldiers,2022,\N,Drama,6.6,Jorge Sanjinés,Jorge Sanjinés,Cristian Mercado
The Old Soldiers,2022,\N,Drama,6.6,Jorge Sanjinés,Jorge Sanjinés,Roberto Choquehuanca
The Northman,2022,137,Action,7.0,Robert Eggers,Sjón,Alexander Skarsgård
The Northman,2022,137,Action,7.0,Robert Eggers,Sjón,Eldar Skar
The Northman,2022,137,Action,7.0,Robert Eggers,Sjón,Claes Bang
The Northman,2022,137,Action,7.0,Robert Eggers,Sjón,Elliott Rose
The Northman,2022,137,Action,7.0,Robert Eggers,Sjón,Gustav Lindh
The Northman,2022,137,Action,7.0,Robert Eggers,Sjón,Willem Dafoe
The Northman,2022,137,Action,7.0,Robert Eggers,Sjón,Ethan Hawke
The Northman,2022,137,Action,7.0,Robert Eggers,Sjón,Phill Martin
Zillion,2022,138,Drama,7.3,Robin Pront,Robin Pront,Matteo Simoni
Zillion,2022,138,Drama,7.3,Robin Pront,Robin Pront,Geert Van Rampelberg
Zillion,2022,138,Drama,7.3,Robin Pront,Robin Pront,Jonas Vermeulen
Zillion,2022,138,Drama,7.3,Robin Pront,Robin Pront,Koen De Sutter
Zillion,2022,138,Drama,7.3,Robin Pront,Robin Pront,Dirk Roofthooft
Zillion,2022,138,Drama,7.3,Robin Pront,Robin Pront,Frank Vercruyssen
Zillion,2022,138,Drama,7.3,Robin Pront,Robin Pront,Luk Wijns
Machchhu,2023,130,Drama,9.2,Shailesh Leuva,Jay Bhatt,Mayur Chauhan
Machchhu,2023,130,Drama,9.2,Shailesh Leuva,Jay Bhatt,Nilesh Parmar
Machchhu,2023,130,Drama,9.2,Shailesh Leuva,Jay Bhatt,Jayesh More
Machchhu,2023,130,Drama,9.2,Shailesh Leuva,Jay Bhatt,Gaurang Anand
What Remains,2022,102,Drama,4.7,Nathan Scoggins,Nathan Scoggins,Korey Scott Pollard
What Remains,2022,102,Drama,4.7,Nathan Scoggins,Nathan Scoggins,Major Dodge
What Remains,2022,102,Drama,4.7,Nathan Scoggins,Nathan Scoggins,Cress Williams
What Remains,2022,102,Drama,4.7,Nathan Scoggins,Nathan Scoggins,Marcus Gladney Jr.
What Remains,2022,102,Drama,4.7,Nathan Scoggins,Nathan Scoggins,Kellan Lutz
What Remains,2022,102,Drama,4.7,Nathan Scoggins,Nathan Scoggins,Stelio Savante
Vermelho Monet,2022,\N,Drama,7.7,Halder Gomes,Halder Gomes,Chico Díaz
Vermelho Monet,2022,\N,Drama,7.7,Halder Gomes,Halder Gomes,Ismael Calliano
Vermelho Monet,2022,\N,Drama,7.7,Halder Gomes,Halder Gomes,Diogo Bach
Raymo,2022,157,Drama,7.0,Pawan Wadeyar,Pawan Wadeyar,Rajesh Nataranga
Raymo,2022,157,Drama,7.0,Pawan Wadeyar,Pawan Wadeyar,Ishaan
Raymo,2022,157,Drama,7.0,Pawan Wadeyar,Pawan Wadeyar,Achyuth Kumar
Raymo,2022,157,Drama,7.0,Pawan Wadeyar,Pawan Wadeyar,R. Sarathkumar
Raymo,2022,157,Drama,7.0,Pawan Wadeyar,Pawan Wadeyar,Prashanth Natana
Christmas Cheer,2023,\N,Drama,4.9,Alyssa Giese,Alyssa Giese,Coleman Christian
Christmas Cheer,2023,\N,Drama,4.9,Alyssa Giese,Alyssa Giese,Davey Moore
Christmas Cheer,2023,\N,Drama,4.9,Alyssa Giese,Alyssa Giese,Mark Stroud
Christmas Cheer,2023,\N,Drama,4.9,Alyssa Giese,Alyssa Giese,Jeff Clay
The Killer,2023,118,Action,6.7,David Fincher,Alexis Nolent,Gabriel Polanco
The Killer,2023,118,Action,6.7,David Fincher,Alexis Nolent,Arliss Howard
The Killer,2023,118,Action,6.7,David Fincher,Alexis Nolent,Michael Fassbender
The Killer,2023,118,Action,6.7,David Fincher,Alexis Nolent,Sala Baker
The Killer,2023,118,Action,6.7,David Fincher,Alexis Nolent,Charles Parnell
The Killer,2023,118,Action,6.7,David Fincher,Alexis Nolent,Endre Hules
The Killer,2023,118,Action,6.7,David Fincher,Alexis Nolent,Emiliano Pernía
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Daniel Martin
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Ben Grimm
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Gary Geeson
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Lewis Holt
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Tony Coughlan
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Matt Croft
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Ashe Russell
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Paul Weeks
When the Earth Gives Up the Dead,2022,\N,Horror,6.6,Matthew Cooper,Rachel Connor,Nik Hewitt
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Shaun Cowlishaw
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Luka Arpino Pereira
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Akil Largie
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Solly McLeod
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Cyran Vergara
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Shaun Pelayo
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Oli Meredith
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Ewan Perry
Boy in the Corner,2022,96,Drama,7.8,Joshy Lee,Joshy Lee,Jon-Paul Gates
Aankh Micholi,2023,144,Comedy,6.1,Umesh Shukla,Jitendra Parmar,Abhimanyu Dasani
Aankh Micholi,2023,144,Comedy,6.1,Umesh Shukla,Jitendra Parmar,Darshan Jariwala
Aankh Micholi,2023,144,Comedy,6.1,Umesh Shukla,Jitendra Parmar,Danesh Gandhi
Aankh Micholi,2023,144,Comedy,6.1,Umesh Shukla,Jitendra Parmar,Paresh Rawal
Aankh Micholi,2023,144,Comedy,6.1,Umesh Shukla,Jitendra Parmar,Abhishek Banerjee
Aankh Micholi,2023,144,Comedy,6.1,Umesh Shukla,Jitendra Parmar,Sharman Joshi
Aankh Micholi,2023,144,Comedy,6.1,Umesh Shukla,Jitendra Parmar,Vijay Raaz
Karate Man,2022,85,Action,4.6,Claudio Fragasso,Rossella Drudi,Marco Aceti
Karate Man,2022,85,Action,4.6,Claudio Fragasso,Rossella Drudi,Claudio Del Falco
Karate Man,2022,85,Action,4.6,Claudio Fragasso,Rossella Drudi,Gianluca Potenziani
Karate Man,2022,85,Action,4.6,Claudio Fragasso,Rossella Drudi,Stefano Calvagna
Karate Man,2022,85,Action,4.6,Claudio Fragasso,Rossella Drudi,Niccolò Calvagna
Karate Man,2022,85,Action,4.6,Claudio Fragasso,Rossella Drudi,Stefano Maniscalco
La Mujer de Vidrio,2023,88,Drama,9.2,Javier Canale,Javier Canale,Matías Álvarez
La Mujer de Vidrio,2023,88,Drama,9.2,Javier Canale,Javier Canale,Álvaro Bertinat
La Mujer de Vidrio,2023,88,Drama,9.2,Javier Canale,Javier Canale,Nicolás Promanzio
La Mujer de Vidrio,2023,88,Drama,9.2,Javier Canale,Javier Canale,Marcelo Correa
Little Ukraine,2022,90,Action,4.1,Ante Novakovic,Brian Chiusano,Kresh Novakovic
Little Ukraine,2022,90,Action,4.1,Ante Novakovic,Brian Chiusano,Reginald L. Barnes
Little Ukraine,2022,90,Action,4.1,Ante Novakovic,Brian Chiusano,Nikolai Tsankov
Little Ukraine,2022,90,Action,4.1,Ante Novakovic,Brian Chiusano,Gonzalo Vargas
Little Ukraine,2022,90,Action,4.1,Ante Novakovic,Brian Chiusano,John D. Alexander
Little Ukraine,2022,90,Action,4.1,Ante Novakovic,Brian Chiusano,James Biberi
Little Ukraine,2022,90,Action,4.1,Ante Novakovic,Brian Chiusano,Chris Tardio
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,Nat Wolff
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,Zach McGowan
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,Thomas Jane
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,Richard Dreyfuss
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,Isaiah Mustafa
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,John Ales
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,Ron Garritson
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,Lew Temple
Murder at Yellowstone City,2022,127,Drama,5.3,Richard Gray,Eric Belgau,Gabriel Byrne
Member Rameshan 9am Ward,2022,129,Comedy,4.9,Aby Treesa Paul,Aby Treesa Paul,Indrans
Member Rameshan 9am Ward,2022,129,Comedy,4.9,Aby Treesa Paul,Aby Treesa Paul,Arjun Ashokan
Member Rameshan 9am Ward,2022,129,Comedy,4.9,Aby Treesa Paul,Aby Treesa Paul,Johny Antony
Member Rameshan 9am Ward,2022,129,Comedy,4.9,Aby Treesa Paul,Aby Treesa Paul,Mammukoya
Member Rameshan 9am Ward,2022,129,Comedy,4.9,Aby Treesa Paul,Aby Treesa Paul,Renji Panicker
Member Rameshan 9am Ward,2022,129,Comedy,4.9,Aby Treesa Paul,Aby Treesa Paul,Sabumon Abdusamad
Member Rameshan 9am Ward,2022,129,Comedy,4.9,Aby Treesa Paul,Aby Treesa Paul,Chemban Vinod Jose
Member Rameshan 9am Ward,2022,129,Comedy,4.9,Aby Treesa Paul,Aby Treesa Paul,Shabareesh Varma
Varayan,2022,143,Action,5.2,Jijo Joseph,Danny Capuchin,Jude Anthany Joseph
Varayan,2022,143,Action,5.2,Jijo Joseph,Danny Capuchin,Siju Wilson
Varayan,2022,143,Action,5.2,Jijo Joseph,Danny Capuchin,Vijayaraghavan
Varayan,2022,143,Action,5.2,Jijo Joseph,Danny Capuchin,Maniyanpilla Raju
Varayan,2022,143,Action,5.2,Jijo Joseph,Danny Capuchin,Joy Mathew
Varayan,2022,143,Action,5.2,Jijo Joseph,Danny Capuchin,Davinchi Santhosh
Varayan,2022,143,Action,5.2,Jijo Joseph,Danny Capuchin,Jayashankar
Namak,2024,75,Drama,4.0,Tanuj Vyas,Tanuj Vyas,Pankaz Singh Tanwar
Namak,2024,75,Drama,4.0,Tanuj Vyas,Tanuj Vyas,RajKumar Chouhan
Namak,2024,75,Drama,4.0,Tanuj Vyas,Tanuj Vyas,Afzal Hussain
Namak,2024,75,Drama,4.0,Tanuj Vyas,Tanuj Vyas,Nemi Chand
Namak,2024,75,Drama,4.0,Tanuj Vyas,Tanuj Vyas,Parmanand Ramdev
Namak,2024,75,Drama,4.0,Tanuj Vyas,Tanuj Vyas,Suresh Solanki
Namak,2024,75,Drama,4.0,Tanuj Vyas,Tanuj Vyas,Raghuvansh Singh
Parallels,2023,105,Drama,5.8,Daniel Goad,Daniel Goad,Jason Crowe
Parallels,2023,105,Drama,5.8,Daniel Goad,Daniel Goad,Dennis Preston
Parallels,2023,105,Drama,5.8,Daniel Goad,Daniel Goad,Don Overstreet
Parallels,2023,105,Drama,5.8,Daniel Goad,Daniel Goad,R.J. Cecott
Parallels,2023,105,Drama,5.8,Daniel Goad,Daniel Goad,Darren Lee Cupp
Homestead,2023,79,Drama,4.3,Ehrland Hollingsworth,Ehrland Hollingsworth,Dallas Page
Homestead,2023,79,Drama,4.3,Ehrland Hollingsworth,Ehrland Hollingsworth,Scot Scurlock
Homestead,2023,79,Drama,4.3,Ehrland Hollingsworth,Ehrland Hollingsworth,Mike Ferguson
Homestead,2023,79,Drama,4.3,Ehrland Hollingsworth,Ehrland Hollingsworth,Cavan Tonascia
Homestead,2023,79,Drama,4.3,Ehrland Hollingsworth,Ehrland Hollingsworth,Brian Krause
Homestead,2023,79,Drama,4.3,Ehrland Hollingsworth,Ehrland Hollingsworth,Mike Markoff
Homestead,2023,79,Drama,4.3,Ehrland Hollingsworth,Ehrland Hollingsworth,Mark Madeo
Homestead,2023,79,Drama,4.3,Ehrland Hollingsworth,Ehrland Hollingsworth,Greg Kriek
Ranga Maarthaanda,2023,153,Drama,8.1,Krishna Vamsi,Mahesh Manjrekar,Vamsee Chaganti
Ranga Maarthaanda,2023,153,Drama,8.1,Krishna Vamsi,Mahesh Manjrekar,Aadarsh Balakrishna
Ranga Maarthaanda,2023,153,Drama,8.1,Krishna Vamsi,Mahesh Manjrekar,Bhadram
Ranga Maarthaanda,2023,153,Drama,8.1,Krishna Vamsi,Mahesh Manjrekar,Rahul Sipligunj
Ranga Maarthaanda,2023,153,Drama,8.1,Krishna Vamsi,Mahesh Manjrekar,Prakash Raj
Ranga Maarthaanda,2023,153,Drama,8.1,Krishna Vamsi,Mahesh Manjrekar,Ali Reza
Ranga Maarthaanda,2023,153,Drama,8.1,Krishna Vamsi,Mahesh Manjrekar,Brahmanandam
Ram Setu,2022,140,Action,5.3,Abhishek Sharma,Chandra Prakash Dwivedi,Zachary Coffin
Ram Setu,2022,140,Action,5.3,Abhishek Sharma,Chandra Prakash Dwivedi,Akshay Kumar
Ram Setu,2022,140,Action,5.3,Abhishek Sharma,Chandra Prakash Dwivedi,Pravessh Rana
Ram Setu,2022,140,Action,5.3,Abhishek Sharma,Chandra Prakash Dwivedi,Neeraj Goswami
Ram Setu,2022,140,Action,5.3,Abhishek Sharma,Chandra Prakash Dwivedi,Nassar
Ram Setu,2022,140,Action,5.3,Abhishek Sharma,Chandra Prakash Dwivedi,Satyadev Kancharana
Ram Setu,2022,140,Action,5.3,Abhishek Sharma,Chandra Prakash Dwivedi,Ramakant Dayma
À la Recherche,2023,90,Comedy,7.9,Giulio Base,Giulio Base,Giulio Base
À la Recherche,2023,90,Comedy,7.9,Giulio Base,Giulio Base,Vittorio Base
Confession,2022,89,Thriller,6.1,Dayna Hanson,Gregory Mulligan,Ray Faiola
Confession,2022,89,Thriller,6.1,Dayna Hanson,Gregory Mulligan,Michael Ironside
Confession,2022,89,Thriller,6.1,Dayna Hanson,Gregory Mulligan,Nolan Gerard Funk
Confession,2022,89,Thriller,6.1,Dayna Hanson,Gregory Mulligan,Mark Cryer
Confession,2022,89,Thriller,6.1,Dayna Hanson,Gregory Mulligan,Marco Torriani
Confession,2022,89,Thriller,6.1,Dayna Hanson,Gregory Mulligan,Sterling Beaumon
The Burning Cold,2022,116,Drama,6.4,Santi Trullenque,Agustí Franch,David Arribas
The Burning Cold,2022,116,Drama,6.4,Santi Trullenque,Agustí Franch,Simon Binsted
The Burning Cold,2022,116,Drama,6.4,Santi Trullenque,Agustí Franch,Dani Codina
The Burning Cold,2022,116,Drama,6.4,Santi Trullenque,Agustí Franch,Roger Casamajor
The Burning Cold,2022,116,Drama,6.4,Santi Trullenque,Agustí Franch,Adrià Collado
The Burning Cold,2022,116,Drama,6.4,Santi Trullenque,Agustí Franch,Daniel Horvath
The Burning Cold,2022,116,Drama,6.4,Santi Trullenque,Agustí Franch,Juanma Casero
The Burning Cold,2022,116,Drama,6.4,Santi Trullenque,Agustí Franch,Pedro Casablanc
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Michael Gambino
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Al Sapienza
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Carmine Yusko
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Michael McFadden
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Mark Webber
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Mike Bash
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Danny Donnelly
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Nick Lanciano
Not for Nothing,2022,100,Drama,8.7,Tim Dowlin,Tim Dowlin,Peter Patrikios
Beautiful Billo,2022,120,Comedy,5.2,Amrit Raj Chadha,Surinder Angural,Baninder Bunny
Beautiful Billo,2022,120,Comedy,5.2,Amrit Raj Chadha,Surinder Angural,Roshan Prince
Beautiful Billo,2022,120,Comedy,5.2,Amrit Raj Chadha,Surinder Angural,Raghveer Boli
Beautiful Billo,2022,120,Comedy,5.2,Amrit Raj Chadha,Surinder Angural,Honey Mattu
Beautiful Billo,2022,120,Comedy,5.2,Amrit Raj Chadha,Surinder Angural,Sukhwinder Chahal
Violent Night,2022,112,Action,6.7,Tommy Wirkola,Pat Casey,John Leguizamo
Violent Night,2022,112,Action,6.7,Tommy Wirkola,Pat Casey,Brendan Fletcher
Violent Night,2022,112,Action,6.7,Tommy Wirkola,Pat Casey,David Harbour
Violent Night,2022,112,Action,6.7,Tommy Wirkola,Pat Casey,Alex Hassell
Violent Night,2022,112,Action,6.7,Tommy Wirkola,Pat Casey,Cam Gigandet
Violent Night,2022,112,Action,6.7,Tommy Wirkola,Pat Casey,André Eriksen
Cuando sea joven,2022,120,Comedy,7.1,Raúl Martínez,Juan Carlos Garzón,Manuel 'Flaco' Ibáñez
Cuando sea joven,2022,120,Comedy,7.1,Raúl Martínez,Juan Carlos Garzón,Michael Ronda
Cuando sea joven,2022,120,Comedy,7.1,Raúl Martínez,Juan Carlos Garzón,Alejandro Martínez
Cuando sea joven,2022,120,Comedy,7.1,Raúl Martínez,Juan Carlos Garzón,Pierre Louis
Cuando sea joven,2022,120,Comedy,7.1,Raúl Martínez,Juan Carlos Garzón,Eduardo Santamarina
Cuando sea joven,2022,120,Comedy,7.1,Raúl Martínez,Juan Carlos Garzón,Oscar Domínguez
New Kung Fu Cult Master,2022,114,Action,5.1,Jing Wong,Jing Wong,Alex Fong
New Kung Fu Cult Master,2022,114,Action,5.1,Jing Wong,Jing Wong,Donnie Yen
