movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt5792656,Running with the Devil,2019,R,100 min,thriller,5.4,The CEO of an international conglomerate sends two of his most regarded executives to investigate why shipments of cocaine are being hijacked and over cut somewhere on the supply chain.,Jason Cabell,/name/nm5917942/,"Nicolas Cage, 
Laurence Fishburne, 
Leslie Bibb, 
Cole Hauser","/name/nm0000115/,/name/nm0000401/,/name/nm0004753/,/name/nm0369513/",8856.0,""
tt4411596,My Cousin Rachel,2017,PG-13,106 min,thriller,6.0,"A young Englishman plots revenge against his late cousin's mysterious, beautiful wife, believing her responsible for his death. But his feelings become complicated as he finds himself falling under the beguiling spell of her charms.",Roger Michell,/name/nm0585011/,"Rachel Weisz, 
Sam Claflin, 
Holliday Grainger, 
Iain Glen","/name/nm0001838/,/name/nm3510471/,/name/nm0334441/,/name/nm0322513/",19855.0,2676077.0
tt0087100,Crimes of Passion,1984,R,107 min,thriller,6.4,"A mysterious woman, fashion designer by day and prostitute by night, is hounded by two men: a married father of two children and a sexually repressed preacher.",Ken Russell,/name/nm0001692/,"Kathleen Turner, 
Anthony Perkins, 
Bruce Davison, 
Gordon Hunt","/name/nm0000678/,/name/nm0000578/,/name/nm0001117/,/name/nm0402460/",7611.0,2912945.0
tt15314262,The Beekeeper,"","","",thriller,"","Follows an unconventional story with universal themes, deeply steeped in the mythology of Bee Keeping.",David Ayer,/name/nm0043742/,"Jason Statham, 
Josh Hutcherson, 
Jeremy Irons, 
Taylor James","/name/nm0005458/,/name/nm1242688/,/name/nm0000460/,/name/nm2837751/","",""
tt2316801,Beauty and the Beast,2014,PG-13,112 min,thriller,6.4,An unexpected romance blooms after the the youngest daughter of a merchant who has fallen on hard times offers herself to the mysterious beast to which her father has become indebted.,Christophe Gans,/name/nm0304521/,"Vincent Cassel, 
Léa Seydoux, 
André Dussollier, 
Eduardo Noriega","/name/nm0001993/,/name/nm2244205/,/name/nm0244707/,/name/nm0635330/",21521.0,""
tt0088024,Runaway,1984,PG-13,99 min,thriller,5.8,"In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target.",Michael Crichton,/name/nm0000341/,"Tom Selleck, 
Cynthia Rhodes, 
Gene Simmons, 
Kirstie Alley","/name/nm0000633/,/name/nm0722407/,/name/nm0005430/,/name/nm0000263/",13726.0,6770587.0
tt1838544,Gone,2012,PG-13,94 min,thriller,5.9,A woman is convinced her kidnapper has returned when her sister goes missing.,Heitor Dhalia,/name/nm1104944/,"Amanda Seyfried, 
Jennifer Carpenter, 
Wes Bentley, 
Daniel Sunjata","/name/nm1086543/,/name/nm1358539/,/name/nm0004747/,/name/nm0839326/",44981.0,11653123.0
tt10308928,Force of Nature,2020,R,91 min,thriller,4.6,A gang of thieves plan a heist during a hurricane and encounter trouble when a cop tries to force everyone in the building to evacuate.,Michael Polish,/name/nm0689187/,"Emile Hirsch, 
Mel Gibson, 
David Zayas, 
Kate Bosworth","/name/nm0386472/,/name/nm0000154/,/name/nm0953882/,/name/nm0098378/",11902.0,""
tt0457275,Altered,2006,R,88 min,thriller,5.6,"Fifteen years ago, a group of men's lives were forever changed by a strange occurrence. Now, the same group of men will spend a night together ... in terror.",Eduardo Sánchez,/name/nm0844896/,"Adam Kaufman, 
Catherine Mangan, 
Brad William Henke, 
Michael C. Williams","/name/nm0442066/,/name/nm1317046/,/name/nm0377034/,/name/nm0931321/",10576.0,""
tt0409379,In Secret,2013,R,107 min,thriller,6.1,Thérèse grows up with her aunt and cousin. Around 1860 the aunt decides they move to Paris and that her son and Thérèse get married. The joy- and loveless life changes when her husband brings a friend home. The affair turns ugly for all.,Charlie Stratton,/name/nm0771613/,"Elizabeth Olsen, 
Tom Felton, 
Jessica Lange, 
Oscar Isaac","/name/nm0647634/,/name/nm0271657/,/name/nm0001448/,/name/nm1209966/",9033.0,420266.0
tt0109303,Blown Away,1994,R,121 min,thriller,6.2,An Irish bomber escapes from prison and targets a member of the Boston bomb squad.,Stephen Hopkins,/name/nm0394280/,"Jeff Bridges, 
Tommy Lee Jones, 
Suzy Amis, 
Lloyd Bridges","/name/nm0000313/,/name/nm0000169/,/name/nm0000751/,/name/nm0000978/",32110.0,30155037.0
tt6127004,Paradise Hills,2019,TV-14,95 min,thriller,5.2,Uma is a young woman who wakes up in an apparently idyllic reform school for young ladies. But a dark secret lies within its walls.,Alice Waddington,/name/nm6563565/,"Emma Roberts, 
Danielle Macdonald, 
Awkwafina, 
Eiza González","/name/nm0731075/,/name/nm4359664/,/name/nm5377144/,/name/nm2555462/",16661.0,""
tt6874762,Coming Home in the Dark,2021,TV-MA,93 min,thriller,5.7,A schoolteacher is forced to confront a brutal act from his past when a pair of ruthless drifters take his family and him on a nightmare road trip.,James Ashcroft,/name/nm0038778/,"Daniel Gillies, 
Erik Thomson, 
Miriama McDowell, 
Matthias Luafutu","/name/nm0319171/,/name/nm0860997/,/name/nm1796854/,/name/nm5208438/",6378.0,""
tt4714782,Personal Shopper,2016,R,105 min,thriller,6.1,A personal shopper in Paris refuses to leave the city until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.,Olivier Assayas,/name/nm0000801/,"Kristen Stewart, 
Lars Eidinger, 
Sigrid Bouaziz, 
Anders Danielsen Lie","/name/nm0829576/,/name/nm1955257/,/name/nm3335498/,/name/nm0509264/",41201.0,1305195.0
tt9893160,No Way Out,2022,"",89 min,thriller,3.9,"Follows a couple that lives in Los Angeles. They are embroiled in a passionate relationship fueled by sex, drugs and risk that quickly reaches a boiling point.",Azi Rahman,/name/nm1902511/,"Jeff Adler, 
Allie Ayers, 
Joey Bicicchi, 
Leah Blefko","/name/nm5275589/,/name/nm10212973/,/name/nm2745463/,/name/nm7501478/",291.0,""
tt6763252,The Captain,2017,"",118 min,thriller,7.3,"In the last moments of World War II, a young German soldier fighting for survival finds a Nazi captain's uniform. Impersonating an officer, the man quickly takes on the monstrous identity of the perpetrators he's escaping from.",Robert Schwentke,/name/nm0777881/,"Max Hubacher, 
Alexander Fehling, 
Sebastian Rudolph, 
Max Thommes","/name/nm4056269/,/name/nm2356421/,/name/nm0748993/,/name/nm3206479/",18670.0,109226.0
tt11155912,The Ravine,2021,R,121 min,thriller,4.8,"When an unspeakable crime rocks a peaceful community, family and friends are left to wonder if they overlooked the murderer among them or if there might be more to the story. Inspired by true events.",Keoni Waxman,/name/nm0915394/,"Eric Dane, 
Teri Polo, 
Leslie Uggams, 
Peter Facinelli","/name/nm0199312/,/name/nm0001632/,/name/nm0880081/,/name/nm0004906/",1628.0,""
tt0067128,Get Carter,1971,R,112 min,thriller,7.3,"When his brother dies under mysterious circumstances in a car accident, London gangster Jack Carter travels to Newcastle to investigate.",Mike Hodges,/name/nm0388198/,"Michael Caine, 
Ian Hendry, 
Britt Ekland, 
John Osborne","/name/nm0000323/,/name/nm0376915/,/name/nm0001180/,/name/nm0651570/",34684.0,389650.0
tt0070698,Sisters,1972,R,93 min,thriller,6.9,A small-time reporter tries to convince the police she saw a murder in the apartment across from hers.,Brian De Palma,/name/nm0000361/,"Margot Kidder, 
Jennifer Salt, 
Charles Durning, 
William Finley","/name/nm0452288/,/name/nm0759022/,/name/nm0001164/,/name/nm0278073/",18852.0,353508.0
tt0039689,Out of the Past,1947,Not Rated,97 min,thriller,8.0,"A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses, and duplicitous dames.",Jacques Tourneur,/name/nm0869664/,"Robert Mitchum, 
Jane Greer, 
Kirk Douglas, 
Rhonda Fleming","/name/nm0000053/,/name/nm0339452/,/name/nm0000018/,/name/nm0281766/",38338.0,""
tt17201166,Unseen,2023,"","",thriller,"","Sam, receives a call from Emily a nearly blind woman who is running from her murderous ex in the woods. She must survive the ordeal with Sam being her eyes using video call.",Yoko Okumura,/name/nm3483931/,"Missi Pyle, 
Midori Francis, 
Jolene Purdy, 
Ren Hanami","/name/nm0701512/,/name/nm6377764/,/name/nm1066346/,/name/nm0359257/","",""
tt0267626,K-19: The Widowmaker,2002,PG-13,138 min,thriller,6.7,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",Kathryn Bigelow,/name/nm0000941/,"Harrison Ford, 
Sam Spruell, 
Peter Stebbings, 
Christian Camargo","/name/nm0000148/,/name/nm0819874/,/name/nm0824220/,/name/nm0131235/",64584.0,35168966.0
tt4682804,Lucy in the Sky,2019,R,124 min,thriller,4.9,"Astronaut Lucy Cola returns to Earth after a transcendent experience during a mission to space, and begins to lose touch with reality in a world that now seems too small.",Noah Hawley,/name/nm1279638/,"Natalie Portman, 
Jon Hamm, 
Zazie Beetz, 
Dan Stevens","/name/nm0000204/,/name/nm0358316/,/name/nm5939164/,/name/nm1405398/",8173.0,""
tt0102614,Out for Justice,1991,R,91 min,thriller,6.1,The gruesome murder of a Brooklyn Detective will turn the case into a personal vendetta when the deceased's best friend and fellow officer will unleash an all-out attack against a psychotic Mafia enforcer's brutal gang.,John Flynn,/name/nm0283500/,"Steven Seagal, 
William Forsythe, 
Jerry Orbach, 
Jo Champa","/name/nm0000219/,/name/nm0001235/,/name/nm0001583/,/name/nm0004818/",24532.0,39673161.0
tt1072748,Winchester,2018,PG-13,99 min,thriller,5.4,"Ensconced in her sprawling San Jose, California mansion, eccentric firearm heiress Sarah Winchester (Dame Helen Mirren) believes she is haunted by the souls of people killed by the Winchester repeating rifle.","Michael Spierig, 
Peter Spierig",/name/nm1294961/,"Helen Mirren, 
Sarah Snook, 
Finn Scicluna-O'Prey, 
Jason Clarke","/name/nm1294962/,/name/nm0000545/,/name/nm3512758/,/name/nm7073477/,/name/nm0164809/",34977.0,25091816.0
tt0068767,Fist of Fury,1972,R,107 min,thriller,7.2,A young man seeks vengence for the death of his teacher.,Wei Lo,/name/nm0516344/,"Bruce Lee, 
Nora Miao, 
James Tien, 
Maria Yi","/name/nm0000045/,/name/nm0583963/,/name/nm0862875/,/name/nm0947935/",31468.0,1288019.0
tt10767168,La Llorona,2019,Not Rated,97 min,thriller,6.6,"An aging paranoid war criminal, protected by his faithful wife, faces death while being haunted by the ghosts of his past.",Jayro Bustamante,/name/nm3563342/,"María Mercedes Coroy, 
Sabrina De La Hoz, 
Margarita Kenéfic, 
Julio Diaz","/name/nm7241318/,/name/nm10428193/,/name/nm5356128/,/name/nm10895154/",6755.0,""
tt4058836,I Spit on Your Grave: Deja Vu,2019,Not Rated,148 min,thriller,2.4,Cinema's top lethal lady vengeance returns in the most anticipated sequel of all time.,Meir Zarchi,/name/nm0953392/,"Camille Keaton, 
Jamie Bernadette, 
Maria Olsen, 
Jim Tavaré","/name/nm0444169/,/name/nm2584117/,/name/nm1864017/,/name/nm0851663/",3031.0,""
tt15558152,The Visitor,2022,"",89 min,thriller,4.2,"After a series of tragedies, Robert moves with his wife back to her childhood home. After he discovers an old portrait of a man who looks like him, he goes down a rabbit hole to discover the identity of this mysterious doppelganger.",Justin P. Lange,/name/nm3336170/,"Finn Jones, 
Jessica McNamee, 
Thomas Francis Murphy, 
Dane Rhodes","/name/nm3645691/,/name/nm2537621/,/name/nm2958419/,/name/nm1694797/",1428.0,""
tt0498399,We Own the Night,2007,R,117 min,thriller,6.8,A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen.,James Gray,/name/nm0336695/,"Joaquin Phoenix, 
Mark Wahlberg, 
Eva Mendes, 
Danny Hoch","/name/nm0001618/,/name/nm0000242/,/name/nm0578949/,/name/nm0387773/",90212.0,28563179.0
tt1564585,Skyline,2010,PG-13,92 min,thriller,4.5,"Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth.","Colin Strause, 
Greg Strause",/name/nm0833779/,"Eric Balfour, 
Donald Faison, 
Scottie Thompson, 
Brittany Daniel","/name/nm0833780/,/name/nm0050156/,/name/nm0265668/,/name/nm2174090/,/name/nm0199590/",90501.0,21371425.0
tt0089346,Into the Night,1985,R,115 min,thriller,6.4,"After discovering that his wife is cheating on him, an insomniac aerospace engineer accidentally meets, and tries to help, a beautiful model on the run from some extremely dangerous people.",John Landis,/name/nm0000484/,"Jeff Goldblum, 
Michelle Pfeiffer, 
Stacey Pickren, 
Carmen Argenziano","/name/nm0000156/,/name/nm0000201/,/name/nm0681968/,/name/nm0034492/",12841.0,7562164.0
tt0098385,Stepfather II: Make Room for Daddy,1989,R,93 min,thriller,5.6,"After escaping the insane asylum in which he was incarcerated, Jerry Blake (Terry O'Quinn) impersonates a marriage counselor and manages to win over a patient (Meg Foster) and her young son (Jonathan Brandis).",Jeff Burr,/name/nm0123009/,"Terry O'Quinn, 
Meg Foster, 
Caroline Williams, 
Jonathan Brandis","/name/nm0642368/,/name/nm0001236/,/name/nm0930226/,/name/nm0000970/",4393.0,1519796.0
tt1285241,Don 2,2011,Not Rated,148 min,thriller,7.0,"Don turns himself in and escapes with Vardhaan from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin.",Farhan Akhtar,/name/nm1027719/,"Shah Rukh Khan, 
Florian Lukas, 
Om Puri, 
Priyanka Chopra Jonas","/name/nm0451321/,/name/nm0525518/,/name/nm0700875/,/name/nm1231899/",54570.0,3680306.0
tt13975458,Cube,2021,"",108 min,thriller,4.5,"In this remake without remembering how they got there, several strangers awaken in a prison of cubic cells, some of them booby-trapped. The prisoners must use their combined skills if they are to escape.",Yasuhiko Shimizu,/name/nm10821745/,"Masaki Okada, 
Takumi Saitoh, 
Masaki Suda, 
Hikaru Tashiro","/name/nm2347861/,/name/nm1102191/,/name/nm4027243/,/name/nm6569915/",1279.0,""
tt1780967,Seberg,2019,R,102 min,thriller,5.9,"Inspired by real events in the life of French New Wave icon Jean Seberg. In the late 1960s, Hoover's FBI targeted her because of her political and romantic involvement with civil rights activist Hakim Jamal.",Benedict Andrews,/name/nm4970700/,"Kristen Stewart, 
Yvan Attal, 
Gabriel Sky, 
Jack O'Connell","/name/nm0829576/,/name/nm0040939/,/name/nm9982380/,/name/nm1925239/",9356.0,""
tt0477071,Premonition,2007,PG-13,96 min,thriller,5.9,"A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead.",Mennan Yapo,/name/nm0946327/,"Sandra Bullock, 
Julian McMahon, 
Amber Valletta, 
Shyann McClure","/name/nm0000113/,/name/nm0573037/,/name/nm0005520/,/name/nm2182034/",79642.0,47852604.0
tt13923084,Boy Kills World,"","","",thriller,"","A dystopian fever dream action film that follows Boy, a deaf mute with a vibrant imagination. When his family is murdered, he is trained by a mysterious shaman to repress his childish imagination and become an instrument of death.",Moritz Mohr,/name/nm2079357/,"Bill Skarsgård, 
Jessica Rothe, 
Yayan Ruhian, 
Andrew Koji","/name/nm0803889/,/name/nm1557329/,/name/nm3345670/,/name/nm4010671/","",""
tt5254610,Final Score,2018,R,104 min,thriller,5.8,"After deadly terrorists abduct his niece at a soccer match, an ex-soldier with lethal fighting skills wages a one-man war to save her and prevent mass destruction.",Scott Mann,/name/nm1470993/,"Martyn Ford, 
Gordon Alexander, 
Alexandra Dinu, 
Peter Pedrero","/name/nm7455038/,/name/nm1259756/,/name/nm1060681/,/name/nm0670092/",13417.0,""
tt5690810,Ophelia,2018,PG-13,106 min,thriller,6.5,"A reimagining of Hamlet, told from Ophelia's perspective.",Claire McCarthy,/name/nm2113122/,"Daisy Ridley, 
Mia Quiney, 
Calum O'Rourke, 
Nathaniel Parker","/name/nm5397459/,/name/nm6731603/,/name/nm9058955/,/name/nm0662511/",11890.0,50722.0
tt13328824,The Blind Man Who Did Not Want to See Titanic,2021,"",82 min,thriller,7.6,"Jaakko and Sirpa have never met face to face but used to talk on the phone every day. When he heard about her declining health, he decides to go meet her in another city ,and when he saw he was blind and paralyzed from the chest down.",Teemu Nikki,/name/nm1630429/,"Petri Poikolainen, 
Marjaana Maijala, 
Samuli Jaskio, 
Rami Rusinen","/name/nm0688414/,/name/nm0537523/,/name/nm2799791/,/name/nm4170812/",1022.0,""
tt0107497,Malice,1993,R,107 min,thriller,6.4,"\"A tale about a happily married couple who would like to have children. Tracy teaches art, Andy's a college dean. Things are never the same after she is taken to hospital and operated upon by Jed, a \"\"know all\"\" doctor.\"",Harold Becker,/name/nm0000887/,"Alec Baldwin, 
Nicole Kidman, 
Bill Pullman, 
Bebe Neuwirth","/name/nm0000285/,/name/nm0000173/,/name/nm0000597/,/name/nm0001564/",25937.0,46044636.0
tt14270702,God Is a Bullet,2023,"","",thriller,"",When vice detective Bob Hightower finds his ex-wife murdered and daughter kidnapped by a satanic cult - Bob is frustrated by bumbling botched official investigations. Bob quits the police ...                See full summary »,Nick Cassavetes,/name/nm0001024/,"Ethan Suplee, 
Maika Monroe, 
January Jones, 
Jamie Foxx","/name/nm0839486/,/name/nm2140860/,/name/nm0005064/,/name/nm0004937/","",""
tt22525332,Untitled M. Night Shyamalan Project,2024,"","",thriller,"",Plot under wraps.,M. Night Shyamalan,/name/nm0796117/,"","","",""
tt0089539,Malibu Express,1985,R,101 min,thriller,4.8,A womanizing private detective is assigned the task of investigating who is behind the hi-tech computer technology leaks to the Russians.,Andy Sidaris,/name/nm0796477/,"Darby Hinton, 
Sybil Danning, 
Art Metrano, 
Shelley Taylor Morgan","/name/nm0385976/,/name/nm0000356/,/name/nm0582586/,/name/nm0605030/",2431.0,""
tt14412366,A Day to Die,2022,R,105 min,thriller,3.5,"Connor Connolly has one day to pay reparations to Tyrone Pettis. He is forced to ask his old military ops crew, led by Brice Mason, to come together to get him two million dollars before he loses everyone he loves in the process.",Wes Miller,/name/nm5090040/,"Kevin Dillon, 
Bruce Willis, 
Frank Grillo, 
Gianni Capaldi","/name/nm0001143/,/name/nm0000246/,/name/nm0342029/,/name/nm3056324/",4346.0,""
tt0099740,Hardware,1990,R,94 min,thriller,5.9,"The head of a cyborg reactivates, rebuilds itself, and goes on a violent rampage in a space marine's girlfriend's apartment.",Richard Stanley,/name/nm0822582/,"Dylan McDermott, 
Stacey Travis, 
John Lynch, 
Carl McCoy","/name/nm0001518/,/name/nm0006826/,/name/nm0001487/,/name/nm0566710/",15750.0,5728953.0
tt1687901,The Awakening,2011,R,102 min,thriller,6.4,"In 1921, England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart visits a boarding school to explain sightings of a child ghost. Everything she believes unravels as the 'missing' begin to show themselves.",Nick Murphy,/name/nm1960322/,"Rebecca Hall, 
Dominic West, 
Imelda Staunton, 
Lucy Cohu","/name/nm0356017/,/name/nm0922035/,/name/nm0001767/,/name/nm0169982/",67349.0,""
tt0120841,Species II,1998,R,93 min,thriller,4.5,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down.",Peter Medak,/name/nm0575389/,"Natasha Henstridge, 
Michael Madsen, 
Marg Helgenberger, 
Mykelti Williamson","/name/nm0000449/,/name/nm0000514/,/name/nm0001339/,/name/nm0932112/",29954.0,19165560.0
tt9072352,Relic,2020,R,89 min,thriller,6.0,"A daughter, mother and grandmother are haunted by a manifestation of dementia that consumes their family's home.",Natalie Erika James,/name/nm4013000/,"Robyn Nevin, 
Emily Mortimer, 
Bella Heathcote, 
Steve Rodgers","/name/nm0627505/,/name/nm0607865/,/name/nm2757333/,/name/nm1113003/",27649.0,""
tt10183816,Dangerous Lies,2020,TV-14,96 min,thriller,5.3,"When a wealthy elderly man dies and unexpectedly leaves his estate to his new caregiver, she's drawn into a web of deception and murder. If she's going to survive, she'll have to question everyone's motives - even the people she loves.",Michael M. Scott,/name/nm1212040/,"Nick Purcha, 
Joe Costa, 
Camila Mendes, 
Briana Skye","/name/nm4729403/,/name/nm0182099/,/name/nm6161516/,/name/nm8725461/",17650.0,""
tt1971325,Automata,2014,R,109 min,thriller,6.0,Human race is at edge of the end. Robot race is at edge of the beginning.,Gabe Ibáñez,/name/nm2688320/,"Antonio Banderas, 
Birgitte Hjort Sørensen, 
Dylan McDermott, 
Melanie Griffith","/name/nm0000104/,/name/nm2171898/,/name/nm0001518/,/name/nm0000429/",57620.0,""
tt1161864,The Rite,2011,PG-13,114 min,thriller,6.0,American seminary student Michael Kovak travels to Italy to take an exorcism course.,Mikael Håfström,/name/nm0405632/,"Colin O'Donoghue, 
Anthony Hopkins, 
Ciarán Hinds, 
Alice Braga","/name/nm1524440/,/name/nm0000164/,/name/nm0001354/,/name/nm0103797/",99546.0,33047633.0
tt0109035,Above the Rim,1994,R,96 min,thriller,6.6,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",Jeff Pollack,/name/nm0689385/,"Duane Martin, 
Tupac Shakur, 
Leon, 
David Bailey","/name/nm0552222/,/name/nm0000637/,/name/nm0502442/,/name/nm0047223/",16187.0,16036534.0
tt0097179,DeepStar Six,1989,R,99 min,thriller,5.3,A team of navy personnel stationed at a temporary base at the bottom of the ocean and tasked with setting up nuclear missiles discovers a huge underwater cavern which houses a giant prehistoric creature.,Sean S. Cunningham,/name/nm0192446/,"Greg Evigan, 
Nancy Everhard, 
Taurean Blacque, 
Miguel Ferrer","/name/nm0263760/,/name/nm0263583/,/name/nm0086000/,/name/nm0001208/",12359.0,8143225.0
tt0044557,Don't Bother to Knock,1952,Passed,76 min,thriller,6.8,"After being dumped by his girlfriend, an airline pilot pursues a babysitter in his hotel and gradually realizes she's dangerous.",Roy Ward Baker,/name/nm0001928/,"Richard Widmark, 
Marilyn Monroe, 
Anne Bancroft, 
Donna Corcoran","/name/nm0001847/,/name/nm0000054/,/name/nm0000843/,/name/nm2076146/",7700.0,""
tt12528166,Out of Death,2021,R,96 min,thriller,3.3,A corrupt Sheriff's department in a rural mountain town comes undone when an unintended witness throws a wrench into their shady operation.,Mike Burns,/name/nm1230733/,"Jaime King, 
Bruce Willis, 
Lala Kent, 
Kelly Greyson","/name/nm0454809/,/name/nm0000246/,/name/nm2742160/,/name/nm4609675/",5213.0,""
tt5114840,Six Minutes to Midnight,2020,PG-13,99 min,thriller,5.9,"UK, Aug. 15, 1939: 17 days before WWII, an English teacher and his camera disappear from a coastal boarding school with 20 German teen girls. Miller gets the job six days later, secretly trying to find out what happened.",Andy Goddard,/name/nm0323758/,"Nigel Lindsay, 
Judi Dench, 
Eddie Izzard, 
Jim Broadbent","/name/nm0512283/,/name/nm0001132/,/name/nm0412850/,/name/nm0000980/",5441.0,""
tt3704050,Remember,2015,R,94 min,thriller,7.4,"With the aid of a fellow Auschwitz survivor and a hand-written letter, an elderly man with dementia goes in search of the person he believes to be responsible for the death of his family in the death camp to kill him himself.",Atom Egoyan,/name/nm0000382/,"Christopher Plummer, 
Kim Roberts, 
Amanda Smith, 
Martin Landau","/name/nm0001626/,/name/nm0731323/,/name/nm0807288/,/name/nm0001445/",26217.0,637555.0
tt5225338,The Eyes of My Mother,2016,R,76 min,thriller,6.2,"In their secluded farmhouse, a mother (a former surgeon) teaches her daughter, Francisca, anatomy, and how life and death are not to be feared. One afternoon, a mysterious visitor shatters ...                See full summary »",Nicolas Pesce,/name/nm2073372/,"Kika Magalhães, 
Will Brill, 
Olivia Bond, 
Paul Nazak","/name/nm5490961/,/name/nm2939030/,/name/nm6796793/,/name/nm7750467/",13396.0,25981.0
tt0236784,The Tailor of Panama,2001,R,109 min,thriller,6.1,A tailor living in Panama reluctantly becomes a spy for a British Agent.,John Boorman,/name/nm0000958/,"Pierce Brosnan, 
Geoffrey Rush, 
Jamie Lee Curtis, 
Leonor Varela","/name/nm0000112/,/name/nm0001691/,/name/nm0000130/,/name/nm0007237/",30077.0,13729742.0
tt1361318,Good People,2014,R,90 min,thriller,5.5,"Discovering a stash of cash in their dead tenant's apartment, a couple in debt take the money and find themselves the target of a deadly adversary - the thief who stole it.",Henrik Ruben Genz,/name/nm0313227/,"James Franco, 
Kate Hudson, 
Tom Wilkinson, 
Omar Sy","/name/nm0290556/,/name/nm0005028/,/name/nm0929489/,/name/nm1082477/",16768.0,""
tt14591594,The Devil You Know,2022,R,116 min,thriller,5.1,"After a lifetime of trouble, a man has the chance to turn things around with the love and support of his family. As he tries to do right, he finds himself spiraling back into the dark place he overcame.",Charles Murray,/name/nm0614880/,"Omar Epps, 
William Catlett, 
Glynn Turman, 
Curtiss Cook","/name/nm0004898/,/name/nm2825058/,/name/nm0877270/,/name/nm1478007/",872.0,""
tt2717860,The Riot Club,2014,R,107 min,thriller,6.0,"Two first-year students at Oxford University join the infamous Riot Club, where reputations can be made or destroyed over the course of a single evening.",Lone Scherfig,/name/nm0771054/,"Sam Claflin, 
Max Irons, 
Douglas Booth, 
Jessica Brown Findlay","/name/nm3510471/,/name/nm1796057/,/name/nm3150488/,/name/nm3726887/",23328.0,""
tt0067656,A Bay of Blood,1971,R,84 min,thriller,6.5,"The murder of a wealthy countess triggers a chain reaction of brutal killings in the surrounding bay area, as several unscrupulous characters try to seize her large estate.",Mario Bava,/name/nm0000878/,"Claudine Auger, 
Luigi Pistilli, 
Claudio Camaso, 
Anna Maria Rosati","/name/nm0000805/,/name/nm0685559/,/name/nm0131294/,/name/nm0741120/",11543.0,""
tt0096244,Tequila Sunrise,1988,R,115 min,thriller,6.0,"A former L.A. drug dealer tries to go straight but his past and his underworld connections bring him into the focus of the DEA, the Mexican feds and the Mexican drug cartels.",Robert Towne,/name/nm0001801/,"Mel Gibson, 
Michelle Pfeiffer, 
Kurt Russell, 
Raul Julia","/name/nm0000154/,/name/nm0000201/,/name/nm0000621/,/name/nm0000471/",32340.0,41292551.0
tt5112578,Super Dark Times,2017,Not Rated,103 min,thriller,6.6,"Teenagers Zach and Josh have been best friends their whole lives, but when a gruesome accident leads to a cover-up, the secret drives a wedge between them and propels them down a rabbit hole of escalating paranoia and violence.",Kevin Phillips,/name/nm2023590/,"Owen Campbell, 
Charlie Tahan, 
Elizabeth Cappuccino, 
Amy Hargreaves","/name/nm3338805/,/name/nm2253071/,/name/nm4327544/,/name/nm0362955/",24073.0,33109.0
tt10404944,The Stronghold,2020,TV-MA,105 min,thriller,6.9,"A police brigade working in the dangerous northern neighborhoods of Marseille, where the level of crime is higher than anywhere else in France.",Cédric Jimenez,/name/nm1473428/,"Gilles Lellouche, 
Karim Leklou, 
François Civil, 
Adèle Exarchopoulos","/name/nm0500976/,/name/nm3588254/,/name/nm2476624/,/name/nm2650819/",11357.0,""
